Timestamp,X,Y,Z,Left_X,Left_Y,Left_Z,Left_ROLL,Left_YAW,Left_PITCH,Right_X,Right_Y,Right_Z,Right_ROLL,Right_YAW,Right_PITCH
1.68,0.233747862873303,0.067292047399142,0.55,0.2494423591,0.1262158855,0,0,0,0,0.1581748865,-0.144664858,0.09216,0,0,22.0550411522634
1.69,0.236278135666995,0.0679938593861936,0.55,0.2494423591,0.1262158855,0,0,0,0,0.1706582077352,-0.144664858,0.0942088129945856,0,0,22.1065999286012
1.7,0.238774239694677,0.0685777531256966,0.55,0.2494423591,0.1262158855,0,0,0,0,0.183396101469953,-0.144664858,0.0959600166597251,0,0,21.8944752162104
1.71,0.241241070033711,0.0690453510621175,0.55,0.2494423591,0.1262158855,0,0,0,0,0.196348102421937,-0.144664858,0.0974048146605581,0,0,21.4125114376457
1.72,0.243683451298198,0.0693980441747942,0.55,0.2494423591,0.1262158855,0,0,0,0,0.209472674326501,-0.144664858,0.0985360099958351,0,0,20.6602531683227
1.73,0.246106146982934,0.0696369954321149,0.55,0.2494423591,0.1262158855,0,0,0,0,0.222727424133129,-0.144664858,0.0993480049979175,0,0,19.6435327811433
1.74,0.248513868674721,0.0697631428061131,0.55,0.2494423591,0.1262158855,0,0,0,0,0.23606931620191,-0.144664858,0.099836801332778,0,0,18.3750580911196
1.75,0.250911285147525,0.0697772018531381,0.55,0.2494423591,0.1262158855,0,0,0,0,0.2494548865,-0.144664858,0.1,0,0,16.875
1.76,0.253303031356488,0.0696796678640379,0.55,0.2494423591,0.1262158855,0,0,0,0,0.26284045679809,-0.144664858,0.099836801332778,0,0,15.1715801408927
1.77,0.255693717346004,0.0694708175868607,0.55,0.2494423591,0.1262158855,0,0,0,0,0.276182348866871,-0.144664858,0.0993480049979175,0,0,13.3016585228915
1.78,0.258087937087713,0.0691507105251449,0.55,0.2494423591,0.1262158855,0,0,0,0,0.289437098673499,-0.144664858,0.0985360099958351,0,0,11.3113211757007
1.79,0.260490277264672,0.0687191898149123,0.55,0.2494423591,0.1262158855,0,0,0,0,0.302561670578063,-0.144664858,0.0974048146605581,0,0,9.25646779425868
1.8,0.26290532601801,0.0681758826834249,0.55,0.2494423591,0.1262158855,0,0,0,0,0.315513671530047,-0.144664858,0.0959600166597251,0,0,7.20339938336487
1.81,0.265337681671884,0.0675202004927679,0.55,0.2494423591,0.1262158855,0,0,0,0,0.3282515652648,-0.144664858,0.0942088129945856,0,0,5.22940590230264
1.82,0.267792719893984,0.066752160202248,0.55,0.2494423591,0.1262158855,0,0,0,0,0.3407348865,-0.144664858,0.09216,0,0,3.423353909465
1.83,0.27027885753578,0.0658748271823071,0.55,0.2494423591,0.1262158855,0,0,0,0,0.352924455132118,-0.144664858,0.0898239733444398,0,0,1.88627420697982
1.84,0.272804950043302,0.0648914844469784,0.55,0.2494423591,0.1262158855,0,0,0,0,0.364782590432885,-0.144664858,0.0872127280299875,0,0,0.731949485333665
1.85,0.275378506741286,0.0638036876682675,0.55,0.2494423591,0.1262158855,0,0,0,0,0.376273325245761,-0.144664858,0.0843398583923365,0,0,0.0875019679971976
1.86,0.278005560114233,0.0626111119434138,0.55,0.2494423591,0.1262158855,0,0,0,0,0.387362620182394,-0.144664858,0.0812205581007913,0,0,0
1.87,0.280691141711522,0.0613120553411661,0.55,0.2494423591,0.1262158855,0,0,0,0,0.398018577819093,-0.144664858,0.0778716201582674,0,0,0
1.88,0.28343981108802,0.0599039992593632,0.55,0.2494423591,0.1262158855,0,0,0,0,0.408211656893289,-0.144664858,0.0743114369012911,0,0,0
1.89,0.28625603266174,0.0583840031696797,0.55,0.2494423591,0.1262158855,0,0,0,0,0.4179148865,-0.144664858,0.07056,0,0,0
1.9,0.289144380689713,0.0567489121206242,0.55,0.2494423591,0.1262158855,0,0,0,0,0.427104080288303,-0.144664858,0.0666389004581424,0,0,0
1.91,0.292109621920784,0.0549954306340783,0.55,0.2494423591,0.1262158855,0,0,0,0,0.435758050657791,-0.144664858,0.0625713286130779,0,0,0
1.92,0.295156732705347,0.0531201248208023,0.55,0.2494423591,0.1262158855,0,0,0,0,0.443858822955049,-0.144664858,0.0583820741357768,0,0,0
1.93,0.298290890909876,0.0511193974996856,0.55,0.2494423591,0.1262158855,0,0,0,0,0.451391849670107,-0.144664858,0.0540975260308205,0,0,0
1.94,0.301517463632058,0.0489894613412477,0.55,0.2494423591,0.1262158855,0,0,0,0,0.458346224632921,-0.144664858,0.0497456726364015,0,0,0
1.95,0.30484199751337,0.0467263210119616,0.55,0.2494423591,0.1262158855,0,0,0,0,0.464714897209823,-0.144664858,0.0453561016243232,0,0,0
1.96,0.308270210863352,0.044325767531819,0.55,0.2494423591,0.1262158855,0,0,0,0,0.4704948865,-0.144664858,0.04096,0,0,0
1.97,0.311807985152681,0.0417833836579004,0.55,0.2494423591,0.1262158855,0,0,0,0,0.475687495531951,-0.144664858,0.0365901541024573,0,0,0
1.98,0.31546135724018,0.0390945541308802,0.55,0.2494423591,0.1262158855,0,0,0,0,0.480298525459957,-0.144664858,0.0322809496043315,0,0,0
1.99,0.319236523264844,0.0362544654993354,0.55,0.2494423591,0.1262158855,0,0,0,0,0.484338489760546,-0.144664858,0.0280683715118701,0,0,0
2,0.323139880306496,0.033258065344739,0.55,0.2494423591,0.1262158855,0,0,0,0,0.487822828428959,-0.144664858,0.0239900041649313,0,0,0
2.01,0.327178149097977,0.0300999332620296,0.55,0.2494423591,0.1262158855,0,0,0,0,0.490772122175611,-0.144664858,0.0200850312369846,0,0,0
2.02,0.331358628455844,0.026774008584988,0.55,0.2494423591,0.1262158855,0,0,0,0,0.493212306622568,-0.144664858,0.0163942357351104,0,0,0
2.03,0.335689604327175,0.0232731501871637,0.55,0.2494423591,0.1262158855,0,0,0,0,0.4951748865,-0.144664858,0.01296,0,0,0
2.04,0.340180832283058,0.0195886164844089,0.55,0.2494423591,0.1262158855,0,0,0,0,0.496697149842654,-0.144664858,0.00982630570595586,0,0,0
2.05,0.344843783866197,0.0157098012106857,0.55,0.2494423591,0.1262158855,0,0,0,0,0.49782238218632,-0.144664858,0.00703873386089129,0,0,0
2.06,0.349690972312126,0.0116249666595743,0.55,0.2494423591,0.1262158855,0,0,0,0,0.498600080764294,-0.144664858,0.0046444648063307,0,0,0
2.07,0.354733227491694,0.00732419891096204,0.55,0.2494423591,0.1262158855,0,0,0,0,0.499086168703843,-0.144664858,0.00269227821740941,0,0,0
2.08,0.359973564439453,0.00280605384106522,0.55,0.2494423591,0.1262158855,0,0,0,0,0.499343209222676,-0.144664858,0.0012325531028738,0,0,0
2.09,0.365396929774802,-0.00191133065369955,0.55,0.2494423591,0.1262158855,0,0,0,0,0.499440619825401,-0.144664858,0.000317267805081214,0,0,0
2.1,0.37095768372423,-0.00677666899034236,0.55,0.2494423591,0.1262158855,0,0,0,0,0.4994548865,-0.144664858,0,0,0,0
2.11,0.376595743426847,-0.0117230157994498,0.55,0.2494566257746,0.1262158855,0.000317267805081216,0,0,0,0.4994548865,-0.144664858,0,0,0,0
2.12,0.382297116876206,-0.0167333496518231,0.55,0.249554036377325,0.1262158855,0.0012325531028738,0,0,0,0.4994548865,-0.144664858,0,0,0,0
2.13,0.387985809299473,-0.0217234540611875,0.55,0.249811076896156,0.1262158855,0.00269227821740941,0,0,0,0.4994548865,-0.144664858,0,0,0,0
2.14,0.393567986217643,-0.0265897637871892,0.55,0.250297164835705,0.1262158855,0.00464446480633069,0,0,0.00105424057828149,0.4994548865,-0.144664858,0,0,0,0
2.15,0.398977972249649,-0.0312592000593377,0.55,0.251074863413679,0.1262158855,0.00703873386089129,0,0,0.0271092401975367,0.4994548865,-0.144664858,0,0,0,0
2.16,0.404184531169046,-0.0356959717269082,0.55,0.252200095757345,0.1262158855,0.00982630570595585,0,0,0.119384443479728,0.4994548865,-0.144664858,0,0,0,0
2.17,0.409181617064287,-0.0398915512756725,0.55,0.2537223591,0.1262158855,0.01296,0,0,0.311213991769547,0.4994548865,-0.144664858,0,0,0,0
2.18,0.413976880456969,-0.0438522183464711,0.55,0.255684938977432,0.1262158855,0.0163942357351104,0,0,0.627528708276313,0.4994548865,-0.144664858,0,0,0,0
2.19,0.418583172280715,-0.0475898512712137,0.55,0.258125123424389,0.1262158855,0.0200850312369846,0,0,1.08544374269882,0.4994548865,-0.144664858,0,0,0,0
2.2,0.423013846424667,-0.0511168341586447,0.55,0.261074417171042,0.1262158855,0.0239900041649313,0,0,1.6948462158502,0.4994548865,-0.144664858,0,0,0,0
2.21,0.42728089190206,-0.0544440297087141,0.55,0.264558755839454,0.1262158855,0.0280683715118701,0,0,2.45898286428274,0.4994548865,-0.144664858,0,0,0,0
2.22,0.43139464134999,-0.0575804598452373,0.55,0.268598720140043,0.1262158855,0.0322809496043315,0,0,3.37504768491279,0.4994548865,-0.144664858,0,0,0,0
2.23,0.43536411534374,-0.0605336751406817,0.55,0.273209750068049,0.1262158855,0.0365901541024573,0,0,4.43476957964556,0.4994548865,-0.144664858,0,0,0,0
2.24,0.439197475368061,-0.0633102418682824,0.55,0.2784023591,0.1262158855,0.04096,0,0,5.625,0.4994548865,-0.144664858,0,0,0,0
2.25,0.442902370797957,-0.0659161141115018,0.55,0.284182348390177,0.1262158855,0.0453561016243232,0,0,6.92830059173365,0.4994548865,-0.144664858,0,0,0,0
2.26,0.446486141451514,-0.0683568492785867,0.55,0.290551020967079,0.1262158855,0.0497456726364015,0,0,8.32353083946749,0.4994548865,-0.144664858,0,0,0,0
2.27,0.44995590966449,-0.0706377037990521,0.55,0.297505395929892,0.1262158855,0.0540975260308205,0,0,9.78643571131076,0.4994548865,-0.144664858,0,0,0,0
2.28,0.453318609334216,-0.0727636604031347,0.55,0.305038422644952,0.1262158855,0.0583820741357768,0,0,11.2902333034859,0.4994548865,-0.144664858,0,0,0,0
2.29,0.45658098847625,-0.0747394265707895,0.55,0.313139194942209,0.1262158855,0.0625713286130779,0,0,12.8062024849532,0.4994548865,-0.144664858,0,0,0,0
2.3,0.459749606209362,-0.0765694268042279,0.55,0.321793165311698,0.1262158855,0.0666389004581424,0,0,14.3042705420361,0.4994548865,-0.144664858,0,0,0,0
2.31,0.462830832956304,-0.0782577982372982,0.55,0.3309823591,0.1262158855,0.07056,0,0,15.7536008230453,0.4994548865,-0.144664858,0,0,0,0
2.32,0.465830855668476,-0.0798083915328477,0.55,0.340685588706712,0.1262158855,0.0743114369012911,0,0,17.1231803829043,0.4994548865,-0.144664858,0,0,0,0
2.33,0.46875568693043,-0.0812247758203056,0.55,0.350878667780907,0.1262158855,0.0778716201582674,0,0,18.3824076277741,0.4994548865,-0.144664858,0,0,0,0
2.34,0.471611176179085,-0.0825102457525296,0.55,0.361534625417606,0.1262158855,0.0812205581007913,0,0,19.5016799596778,0.4994548865,-0.144664858,0,0,0,0
2.35,0.474403021645517,-0.0836678291647687,0.55,0.372623920354239,0.1262158855,0.0843398583923365,0,0,20.4529814211255,0.4994548865,-0.144664858,0,0,0,0
2.36,0.477136782215648,-0.0847002944558269,0.55,0.384114655167115,0.1262158855,0.0872127280299875,0,0,21.2104703397394,0.4994548865,-0.144664858,0,0,0,0
2.37,0.479817888875387,-0.0856101573195591,0.55,0.395972790467882,0.1262158855,0.0898239733444398,0,0,21.7510669728785,0.4994548865,-0.144664858,0,0,0,0
2.38,0.482451655681091,-0.0863996867527739,0.55,0.4081623591,0.1262158855,0.09216,0,0,22.0550411522634,0.4994548865,-0.144664858,0,0,0,0
2.39,0.485043290315642,-0.0870709103946064,0.55,0.4206456803352,0.1262158855,0.0942088129945856,0,0,22.1065999286012,0.4994548865,-0.144664858,0,0,0,0
2.4,0.487597904317728,-0.0876256192816308,0.55,0.433383574069953,0.1262158855,0.0959600166597251,0,0,21.8944752162104,0.4994548865,-0.144664858,0,0,0,0
2.41,0.49012052305893,-0.0880653720884646,0.55,0.446335575021937,0.1262158855,0.0974048146605581,0,0,21.4125114376457,0.4994548865,-0.144664858,0,0,0,0
2.42,0.492616095520629,-0.0883914988987069,0.55,0.459460146926501,0.1262158855,0.0985360099958351,0,0,20.6602531683227,0.4994548865,-0.144664858,0,0,0,0
2.43,0.495089503904142,-0.0886051045304607,0.55,0.472714896733129,0.1262158855,0.0993480049979175,0,0,19.6435327811433,0.4994548865,-0.144664858,0,0,0,0
2.44,0.497545573096303,-0.0887070714279979,0.55,0.48605678880191,0.1262158855,0.099836801332778,0,0,18.3750580911196,0.4994548865,-0.144664858,0,0,0,0
2.45,0.49998908000747,-0.0886980621249698,0.55,0.4994423591,0.1262158855,0.1,0,0,16.875,0.4994548865,-0.144664858,0,0,0,0
2.46,0.5024247627975,-0.0885785212823631,0.55,0.51282792939809,0.1262158855,0.099836801332778,0,0,15.1715801408927,0.4994548865,-0.144664858,0,0,0,0
2.47,0.504857330005373,-0.0883486773039693,0.55,0.526169821466871,0.1262158855,0.0993480049979175,0,0,13.3016585228915,0.4994548865,-0.144664858,0,0,0,0
2.48,0.50729146959879,-0.0880085435322222,0.55,0.539424571273499,0.1262158855,0.0985360099958351,0,0,11.3113211757007,0.4994548865,-0.144664858,0,0,0,0
2.49,0.509731857960421,-0.087557919027302,0.55,0.552549143178063,0.1262158855,0.0974048146605581,0,0,9.25646779425868,0.4994548865,-0.144664858,0,0,0,0
2.5,0.51218316882757,-0.0869963889323658,0.55,0.565501144130047,0.1262158855,0.0959600166597251,0,0,7.20339938336487,0.4994548865,-0.144664858,0,0,0,0
2.51,0.514650082201442,-0.0863233244277743,0.55,0.5782390378648,0.1262158855,0.0942088129945856,0,0,5.22940590230264,0.4994548865,-0.144664858,0,0,0,0
2.52,0.517137293279431,-0.0855387041081173,0.55,0.5907223591,0.1262158855,0.09216,0,0,3.423353909465,0.4994548865,-0.144664858,0,0,0,0
2.53,0.519649521461863,-0.0846455567145628,0.55,0.602911927732118,0.1262158855,0.0898239733444398,0,0,1.88627420697982,0.4994548865,-0.144664858,0,0,0,0
2.54,0.522191519128583,-0.0836471302893876,0.55,0.614770063032885,0.1262158855,0.0872127280299875,0,0,0.731949485333665,0.4994548865,-0.144664858,0,0,0,0
2.55,0.524768080486686,-0.0825449471159089,0.55,0.626260797845761,0.1262158855,0.0843398583923365,0,0,0.0875019679971976,0.4994548865,-0.144664858,0,0,0,0
2.56,0.527384050554476,-0.0813386504146197,0.55,0.637350092782394,0.1262158855,0.0812205581007913,0,0,0,0.4994548865,-0.144664858,0,0,0,0
2.57,0.530044334266332,-0.0800265078215153,0.55,0.648006050419093,0.1262158855,0.0778716201582674,0,0,0,0.4994548865,-0.144664858,0,0,0,0
2.58,0.532753905729365,-0.078605971680756,0.55,0.658199129493289,0.1262158855,0.0743114369012911,0,0,0,0.4994548865,-0.144664858,0,0,0,0
2.59,0.53551781770329,-0.0770740737273981,0.55,0.6679023591,0.1262158855,0.07056,0,0,0,0.4994548865,-0.144664858,0,0,0,0
2.6,0.53834121138993,-0.0754276325311457,0.55,0.677091552888303,0.1262158855,0.0666389004581424,0,0,0,0.4994548865,-0.144664858,0,0,0,0
2.61,0.54122932657117,-0.0736633273362919,0.55,0.685745523257791,0.1262158855,0.0625713286130779,0,0,0,0.4994548865,-0.144664858,0,0,0,0
2.62,0.544187511965783,-0.0717777001231572,0.55,0.693846295555049,0.1262158855,0.0583820741357768,0,0,0,0.4994548865,-0.144664858,0,0,0,0
2.63,0.547221235321534,-0.0697671306756894,0.55,0.701379322270107,0.1262158855,0.0540975260308205,0,0,0,0.4994548865,-0.144664858,0,0,0,0
2.64,0.550336092201705,-0.0676278096756245,0.55,0.708333697232921,0.1262158855,0.0497456726364015,0,0,0,0.4994548865,-0.144664858,0,0,0,0
2.65,0.553537811805178,-0.0653557207996775,0.55,0.714702369809823,0.1262158855,0.0453561016243232,0,0,0,0.4994548865,-0.144664858,0,0,0,0
2.66,0.556832257949987,-0.0629466350320838,0.55,0.7204823591,0.1262158855,0.04096,0,0,0,0.4994548865,-0.144664858,0,0,0,0
2.67,0.560225424551374,-0.0603961160051615,0.55,0.725674968131951,0.1262158855,0.0365901541024573,0,0,0,0.4994548865,-0.144664858,0,0,0,0
2.68,0.563723429125038,-0.0576995302047338,0.55,0.730285998059957,0.1262158855,0.0322809496043315,0,0,0,0.4994548865,-0.144664858,0,0,0,0
2.69,0.567332516837795,-0.054852046755195,0.55,0.734325962360546,0.1262158855,0.0280683715118701,0,0,0,0.4994548865,-0.144664858,0,0,0,0
2.7,0.571059102084977,-0.0518485966070188,0.55,0.737810301028959,0.1262158855,0.0239900041649313,0,0,0,0.4994548865,-0.144664858,0,0,0,0
2.71,0.57490989122287,-0.0486837434815242,0.55,0.740759594775611,0.1262158855,0.0200850312369846,0,0,0,0.4994548865,-0.144664858,0,0,0,0
2.72,0.578892137174765,-0.045351411562051,0.55,0.743199779222568,0.1262158855,0.0163942357351104,0,0,0,0.4994548865,-0.144664858,0,0,0,0
2.73,0.583014048745172,-0.0418444452622202,0.55,0.7451623591,0.1262158855,0.01296,0,0,0,0.4994548865,-0.144664858,0,0,0,0
2.74,0.587285273400575,-0.038154089197266,0.55,0.746684622442654,0.1262158855,0.00982630570595586,0,0,0,0.4994548865,-0.144664858,0,0,0,0
2.75,0.591717143894926,-0.0342697239300419,0.55,0.74780985478632,0.1262158855,0.00703873386089129,0,0,0,0.4994548865,-0.144664858,0,0,0,0
2.76,0.596322004294549,-0.0301795991840637,0.55,0.748587553364294,0.1262158855,0.0046444648063307,0,0,0,0.4994548865,-0.144664858,0,0,0,0
2.77,0.601110485350335,-0.0258737890430123,0.55,0.749073641303843,0.1262158855,0.00269227821740941,0,0,0,0.4994548865,-0.144664858,0,0,0,0
2.78,0.606085373716136,-0.0213508379347889,0.55,0.749330681822676,0.1262158855,0.0012325531028738,0,0,0,0.4994548865,-0.144664858,0,0,0,0
2.79,0.61123135939495,-0.0166288728305872,0.55,0.749428092425401,0.1262158855,0.000317267805081214,0,0,0,0.4994548865,-0.144664858,0,0,0,0
2.8,0.616502518938892,-0.0117591688875799,0.55,0.7494423591,0.1262158855,0,0,0,0,0.4994548865,-0.144664858,0,0,0,0
2.81,0.621838456988894,-0.0068086615261481,0.55,0.7494423591,0.1262158855,0,0,0,0,0.4994620198373,-0.144664858,0.000317267805081216,0,-0.000428000237996073,0
2.82,0.627224833932581,-0.00179436268163888,0.55,0.7494423591,0.1262158855,0,0,0,0,0.499510725138662,-0.144664858,0.0012325531028738,0,-0.00335031831974772,0
2.83,0.632585282829661,0.00319952021897714,0.55,0.7494423591,0.1262158855,0,0,0,0,0.499639245398078,-0.144664858,0.00269227821740941,0,-0.0110615338846909,0
2.84,0.63782556769159,0.00806943057980755,0.55,0.7494423591,0.1262158855,0,0,0,0,0.499882289367853,-0.144664858,0.00464446480633069,0,-0.0256441720711608,0.00105424057828149
2.85,0.642879577252523,0.0127422978787986,0.55,0.7494423591,0.1262158855,0,0,0,0,0.500271138656839,-0.144664858,0.00703873386089129,0,-0.0489751294103647,0.0271092401975367
2.86,0.647715603904285,0.0171823388356085,0.55,0.7494423591,0.1262158855,0,0,0,0,0.500833754828673,-0.144664858,0.00982630570595585,0,-0.0827320997203546,0.119384443479728
2.87,0.652327095221752,0.0213810334455011,0.55,0.7494423591,0.1262158855,0,0,0,0,0.5015948865,-0.144664858,0.01296,0,-0.1284,0.311213991769547
2.88,0.656721160601257,0.0253446685143065,0.55,0.7494423591,0.1262158855,0,0,0,0,0.502576176438716,-0.144664858,0.0163942357351104,0,-0.187277396322961,0.627528708276313
2.89,0.660910075388594,0.0290851292100726,0.55,0.7494423591,0.1262158855,0,0,0,0,0.503796268662194,-0.144664858,0.0200850312369846,0,-0.260482929731659,1.08544374269882
2.9,0.66490658311958,0.0326148061637765,0.55,0.7494423591,0.1262158855,0,0,0,0,0.505270915535521,-0.144664858,0.0239900041649313,0,-0.348961742131255,1.6948462158502
2.91,0.668722027029799,0.0359445682979666,0.55,0.7494423591,0.1262158855,0,0,0,0,0.507013084869727,-0.144664858,0.0280683715118701,0,-0.453491902183614,2.45898286428274
2.92,0.672366057664171,0.039083443473051,0.55,0.7494423591,0.1262158855,0,0,0,0,0.509033067020021,-0.144664858,0.0322809496043315,0,-0.574690831201285,3.37504768491279
2.93,0.675846976162749,0.0420389879250974,0.55,0.7494423591,0.1262158855,0,0,0,0,0.511338581984024,-0.144664858,0.0365901541024573,0,-0.713021729041471,4.43476957964556
2.94,0.67917218611656,0.0448177733303752,0.55,0.7494423591,0.1262158855,0,0,0,0,0.5139348865,-0.144664858,0.04096,0,-0.8688,5.625
2.95,0.682348539366067,0.0474257589266806,0.55,0.7494423591,0.1262158855,0,0,0,0,0.516824881145088,-0.144664858,0.0453561016243232,0,-1.0421996787053,6.92830059173365
2.96,0.685382537306907,0.049868507039223,0.55,0.7494423591,0.1262158855,0,0,0,0,0.52000921743354,-0.144664858,0.0497456726364015,0,-1.23325985601238,8.32353083946749
2.97,0.688280421647425,0.0521512787879267,0.55,0.7494423591,0.1262158855,0,0,0,0,0.523486404914946,-0.144664858,0.0540975260308205,0,-1.44189110489677,9.78643571131076
2.98,0.691048202058769,0.0542790613772138,0.55,0.7494423591,0.1262158855,0,0,0,0,0.527252918272476,-0.144664858,0.0583820741357768,0,-1.66788190634854,11.2902333034859
2.99,0.693691657255172,0.0562565665548629,0.55,0.7494423591,0.1262158855,0,0,0,0,0.531303304421104,-0.144664858,0.0625713286130779,0,-1.91090507526626,12.8062024849532
3,0.696216330415584,0.0580882228939633,0.55,0.7494423591,0.1262158855,0,0,0,0,0.535630289605849,-0.144664858,0.0666389004581424,0,-2.17052418635093,14.3042705420361
3.01,0.698627527730713,0.059778171411286,0.55,0.7494423591,0.1262158855,0,0,0,0,0.5402248865,-0.144664858,0.07056,0,-2.4462,15.7536008230453
3.02,0.700930321880755,0.0613302664732298,0.55,0.7494423591,0.1262158855,0,0,0,0,0.545076501303356,-0.144664858,0.0743114369012911,0,-2.73729688820134,17.1231803829043
3.03,0.703129559297013,0.0627480807415987,0.55,0.7494423591,0.1262158855,0,0,0,0,0.550173040840453,-0.144664858,0.0778716201582674,0,-3.0430892604272,18.3824076277741
3.04,0.705229869439422,0.0640349122382735,0.55,0.7494423591,0.1262158855,0,0,0,0,0.555501019658803,-0.144664858,0.0812205581007913,0,-3.36276798952817,19.5016799596778
3.05,0.707235674694785,0.0651937920116431,0.55,0.7494423591,0.1262158855,0,0,0,0,0.56104566712712,-0.144664858,0.0843398583923365,0,-3.69544683762718,20.4529814211255
3.06,0.709151200088705,0.0662274915249005,0.55,0.7494423591,0.1262158855,0,0,0,0,0.566791034533557,-0.144664858,0.0872127280299875,0,-4.04016888201345,21.2104703397394
3.07,0.710980482473199,0.0671385293943462,0.55,0.7494423591,0.1262158855,0,0,0,0,0.572720102183941,-0.144664858,0.0898239733444398,0,-4.39591294103647,21.7510669728785
3.08,0.712727379127064,0.0679291774037904,0.55,0.7494423591,0.1262158855,0,0,0,0,0.5788148865,-0.144664858,0.09216,0,-4.7616,22.0550411522634
3.09,0.714395575825265,0.0686014658501304,0.55,0.7494423591,0.1262158855,0,0,0,0,0.5850565471176,-0.144664858,0.0942088129945856,0,-5.13609963705599,22.1065999286012
3.1,0.7159885944607,0.0691571883043864,0.55,0.7494423591,0.1262158855,0,0,0,0,0.591425493984976,-0.144664858,0.0959600166597251,0,-5.51823644909859,21.8944752162104
3.11,0.717509800288472,0.0695979058579592,0.55,0.7494423591,0.1262158855,0,0,0,0,0.597901494460969,-0.144664858,0.0974048146605581,0,-5.90679647765812,21.4125114376457
3.12,0.718962408839993,0.0699249508989665,0.55,0.7494423591,0.1262158855,0,0,0,0,0.60446378041325,-0.144664858,0.0985360099958351,0,-6.30053363479503,20.6602531683227
3.13,0.720349492535417,0.0701394304429171,0.55,0.7494423591,0.1262158855,0,0,0,0,0.611091155316565,-0.144664858,0.0993480049979175,0,-6.69817612899387,19.6435327811433
3.14,0.721673987011385,0.0702422290292939,0.55,0.7494423591,0.1262158855,0,0,0,0,0.617762101350955,-0.144664858,0.099836801332778,0,-7.0984328910573,18.3750580911196
3.15,0.722938697175636,0.0702340111894594,0.55,0.7494423591,0.1262158855,0,0,0,0,0.6244548865,-0.144664858,0.1,0,-7.5,16.875
3.16,0.724146302998244,0.0701152234890915,0.55,0.7494423591,0.1262158855,0,0,0,0,0.631147671649045,-0.144664858,0.099836801332778,0,-7.9015671089427,15.1715801408927
3.17,0.725299365049086,0.0698860961479314,0.55,0.7494423591,0.1262158855,0,0,0,0,0.637818617683436,-0.144664858,0.0993480049979175,0,-8.30182387100613,13.3016585228915
3.18,0.726400329791493,0.0695466442397024,0.55,0.7494423591,0.1262158855,0,0,0,0,0.64444599258675,-0.144664858,0.0985360099958351,0,-8.69946636520497,11.3113211757007
3.19,0.727451534642244,0.069096668475111,0.55,0.7494423591,0.1262158855,0,0,0,0,0.651008278539031,-0.144664858,0.0974048146605581,0,-9.09320352234188,9.25646779425868
3.2,0.728455212807989,0.0685357555707966,0.55,0.7494423591,0.1262158855,0,0,0,0,0.657484279015023,-0.144664858,0.0959600166597251,0,-9.48176355090141,7.20339938336487
3.21,0.729413497907981,0.0678632782071072,0.55,0.7494423591,0.1262158855,0,0,0,0,0.6638532258824,-0.144664858,0.0942088129945856,0,-9.86390036294401,5.22940590230264
3.22,0.730329086890307,0.0670788703684932,0.55,0.7494423591,0.1262158855,0,0,0,0,0.6700948865,-0.144664858,0.09216,0,-10.2384,3.423353909465
3.23,0.731207202199761,0.0661838411808319,0.55,0.7494423591,0.1262158855,0,0,0,0,0.676189670816059,-0.144664858,0.0898239733444398,0,-10.6040870589635,1.88627420697982
3.24,0.732053328590026,0.0651795354937399,0.55,0.7494423591,0.1262158855,0,0,0,0,0.682118738466443,-0.144664858,0.0872127280299875,0,-10.9598311179866,0.731949485333665
3.25,0.732871659822342,0.0640662071096754,0.55,0.7494423591,0.1262158855,0,0,0,0,0.68786410587288,-0.144664858,0.0843398583923365,0,-11.3045531623728,0.0875019679971976
3.26,0.733664981181132,0.062842929158896,0.55,0.7494423591,0.1262158855,0,0,0,0,0.693408753341197,-0.144664858,0.0812205581007913,0,-11.6372320104718,0
3.27,0.734435078427896,0.0615078845279654,0.55,0.7494423591,0.1262158855,0,0,0,0,0.698736732159547,-0.144664858,0.0778716201582674,0,-11.9569107395728,0
3.28,0.735183192511035,0.0600586889759102,0.55,0.7494423591,0.1262158855,0,0,0,0,0.703833271696644,-0.144664858,0.0743114369012911,0,-12.2627031117987,0
3.29,0.735910341878992,0.0584926181364179,0.55,0.7494423591,0.1262158855,0,0,0,0,0.7086848865,-0.144664858,0.07056,0,-12.5538,0
3.3,0.736617495137818,0.0568067258500203,0.55,0.7494423591,0.1262158855,0,0,0,0,0.713279483394151,-0.144664858,0.0666389004581424,0,-12.8294758136491,0
3.31,0.737305637056113,0.054997884866705,0.55,0.7494423591,0.1262158855,0,0,0,0,0.717606468578896,-0.144664858,0.0625713286130779,0,-13.0890949247337,0
3.32,0.737975777336353,0.0530627857777781,0.55,0.7494423591,0.1262158855,0,0,0,0,0.721656854727524,-0.144664858,0.0583820741357768,0,-13.3321180936515,0
3.33,0.738628937611142,0.0509979203311982,0.55,0.7494423591,0.1262158855,0,0,0,0,0.725423368085054,-0.144664858,0.0540975260308205,0,-13.5581088951032,0
3.34,0.739266135803836,0.0487995640958866,0.55,0.7494423591,0.1262158855,0,0,0,0,0.72890055556646,-0.144664858,0.0497456726364015,0,-13.7667401439876,0
3.35,0.739888375202564,0.0464637655922791,0.55,0.7494423591,0.1262158855,0,0,0,0,0.732084891854912,-0.144664858,0.0453561016243232,0,-13.9578003212947,0
3.36,0.740496639194424,0.0439863446065053,0.55,0.7494423591,0.1262158855,0,0,0,0,0.7349748865,-0.144664858,0.04096,0,-14.1312,0
