Timestamp,X,Y,Z,Left_X,Left_Y,Left_Z,Left_ROLL,Left_YAW,Left_PITCH,Right_X,Right_Y,Right_Z,Right_ROLL,Right_YAW,Right_PITCH
0.33,-5.63804290726234e-05,-0.0108253594946102,0.55,-0.0005576409,0.1262158855,0,0,0,0,-0.0005451135,-0.144664858,0,0,0,0
0.34,-5.89148629746515e-05,-0.0113119850587655,0.55,-0.0005576409,0.1262158855,0,0,0,0,-0.0005451135,-0.144664858,0,0,0,0
0.35,-6.15425402724209e-05,-0.0118165138793521,0.55,-0.0005576409,0.1262158855,0,0,0,0,-0.0005451135,-0.144664858,0,0,0,0
0.36,-6.42686398871917e-05,-0.012339940338381,0.55,-0.0005576409,0.1262158855,0,0,0,0,-0.0005451135,-0.144664858,0,0,0,0
0.37,-6.70984960330043e-05,-0.0128832886349503,0.55,-0.0005576409,0.1262158855,0,0,0,0,-0.0005451135,-0.144664858,0,0,0,0
0.38,-7.00376085751214e-05,-0.0134476147741244,0.55,-0.0005576409,0.1262158855,0,0,0,0,-0.0005451135,-0.144664858,0,0,0,0
0.39,-7.30916536506413e-05,-0.0140340086061518,0.55,-0.0005576409,0.1262158855,0,0,0,0,-0.0005451135,-0.144664858,0,0,0,0
0.4,-7.62664945700647e-05,-0.014643595919627,0.55,-0.0005576409,0.1262158855,0,0,0,0,-0.0005451135,-0.144664858,0,0,0,0
0.41,-7.95681930186179e-05,-0.0152775405922074,0.55,-0.0005576409,0.1262158855,0,0,0,0,-0.0005451135,-0.144664858,0,0,0,0
0.42,-8.22504337995247e-05,-0.0159364676852138,0.55,-0.0005576409,0.1262158855,0,0,0,0,-0.0005451135,-0.144664858,0,0,0,0
0.43,-8.05768324427321e-05,-0.0166187438014011,0.55,-0.0005576409,0.1262158855,0,0,0,0,-0.0005451135,-0.144664858,0,0,0,0
0.44,-7.04121230480964e-05,-0.017322473343299,0.55,-0.0005576409,0.1262158855,0,0,0,0,-0.0005451135,-0.144664858,0,0,0,0
0.45,-4.90018245337202e-05,-0.0180468703753649,0.55,-0.0005576409,0.1262158855,0,0,0,0,-0.0005451135,-0.144664858,0,0,0,0
0.46,-1.5110739699118e-05,-0.0187923676831209,0.55,-0.0005576409,0.1262158855,0,0,0,0,-0.0005451135,-0.144664858,0,0,0,0
0.47,3.1440389546666e-05,-0.0195602628038554,0.55,-0.0005576409,0.1262158855,0,0,0,0,-0.0005451135,-0.144664858,0,0,0,0
0.48,9.02906981372785e-05,-0.020352323794454,0.55,-0.0005576409,0.1262158855,0,0,0,0,-0.0005451135,-0.144664858,0,0,0,0
0.49,0.000160903869135951,-0.0211705114510572,0.55,-0.0005576409,0.1262158855,0,0,0,0,-0.0005451135,-0.144664858,0,0,0,0
0.5,0.000242761927755945,-0.0220168331991612,0.55,-0.0005576409,0.1262158855,0,0,0,0,-0.0005451135,-0.144664858,0,0,0,0
0.51,0.000335437298298674,-0.0228932908538334,0.55,-0.0005576409,0.1262158855,0,0,0,0,-0.0005451135,-0.144664858,0,0,0,0
0.52,0.000438599597654943,-0.0238018787362964,0.55,-0.0005576409,0.1262158855,0,0,0,0,-0.0005451135,-0.144664858,0,0,0,0
0.53,0.000551997684955003,-0.024744600762616,0.55,-0.0005576409,0.1262158855,0,0,0,0,-0.0005451135,-0.144664858,0,0,0,0
0.54,0.000675438837595768,-0.0257234892390406,0.55,-0.0005576409,0.1262158855,0,0,0,0,-0.0005451135,-0.144664858,0,0,0,0
0.55,0.000808773450490089,-0.0267406182081456,0.55,-0.0005576409,0.1262158855,0,0,0,0,-0.0005451135,-0.144664858,0,0,0,0
0.56,0.000951886339046791,-0.0277981097328523,0.55,-0.0005576409,0.1262158855,0,0,0,0,-0.0005451135,-0.144664858,0,0,0,0
0.57,0.00110469288726232,-0.0288981341911154,0.55,-0.0005576409,0.1262158855,0,0,0,0,-0.0005451135,-0.144664858,0,0,0,0
0.58,0.00126713788415155,-0.0300429077117737,0.55,-0.0005576409,0.1262158855,0,0,0,0,-0.0005451135,-0.144664858,0,0,0,0
0.59,0.00143919544119375,-0.0312346932088201,0.55,-0.0005576409,0.1262158855,0,0,0,0,-0.0005451135,-0.144664858,0,0,0,0
0.6,0.00162086906048153,-0.0324758169790656,0.55,-0.0005576409,0.1262158855,0,0,0,0,-0.0005451135,-0.144664858,0,0,0,0
0.61,0.00181219141151006,-0.0337687193951733,0.55,-0.0005576409,0.1262158855,0,0,0,0,-0.0005451135,-0.144664858,0,0,0,0
0.62,0.00201322364991909,-0.0351160609708641,0.55,-0.0005576409,0.1262158855,0,0,0,0,-0.0005451135,-0.144664858,0,0,0,0
0.63,0.00222405428886459,-0.0365208933109275,0.55,-0.0005576409,0.1262158855,0,0,0,0,-0.0005451135,-0.144664858,0,0,0,0
0.64,0.00244479788002162,-0.0379868608691886,0.55,-0.0005576409,0.1262158855,0,0,0,0,-0.0005451135,-0.144664858,0,0,0,0
0.65,0.00267559423932936,-0.0395183038345971,0.55,-0.0005576409,0.1262158855,0,0,0,0,-0.0005451135,-0.144664858,0,0,0,0
0.66,0.00291660974324118,-0.0411199755549301,0.55,-0.0005576409,0.1262158855,0,0,0,0,-0.0005451135,-0.144664858,0,0,0,0
0.67,0.00316804317270195,-0.0427959013563545,0.55,-0.0005576409,0.1262158855,0,0,0,0,-0.0005451135,-0.144664858,0,0,0,0
0.68,0.00343013906230998,-0.0445468112348219,0.55,-0.0005576409,0.1262158855,0,0,0,0,-0.0005451135,-0.144664858,0,0,0,0
0.69,0.00370321011221143,-0.0463658468052019,0.55,-0.0005576409,0.1262158855,0,0,0,0,-0.0005451135,-0.144664858,0,0,0,0
0.7,0.00398766460861526,-0.0482333202198358,0.55,-0.0005576409,0.1262158855,0,0,0,0,-0.0005451135,-0.144664858,0,0,0,0
0.71,0.00428397142146059,-0.0501234717388467,0.55,-0.000550562632064021,0.1262158855,0.00042957361516035,0,0,0,-0.0005451135,-0.144664858,0,0,0,0
0.72,0.00459252828216772,-0.0520298108654351,0.55,-0.000502233335628012,0.1262158855,0.00167638483965015,0,0,0,-0.0005451135,-0.144664858,0,0,0,0
0.73,0.00491389779386423,-0.0539198634367641,0.55,-0.000374705252614982,0.1262158855,0.00367756924198251,0,0,0,-0.0005451135,-0.144664858,0,0,0,0
0.74,0.00524871153569383,-0.0557536591536285,0.55,-0.000133537582287142,0.1262158855,0.00637026239067055,0,0,0.00105424057828149,-0.0005451135,-0.144664858,0,0,0,0
0.75,0.00559757023092696,-0.0575029875593656,0.55,0.000252309790188612,0.1262158855,0.0096915998542274,0,0,0.0271092401975367,-0.0005451135,-0.144664858,0,0,0,0
0.76,0.00596103058239242,-0.059154026158878,0.55,0.000810582565175225,0.1262158855,0.0135787172011662,0,0,0.119384443479728,-0.0005451135,-0.144664858,0,0,0,0
0.77,0.00633962603353582,-0.0607034674783699,0.55,0.0015658383,0.1262158855,0.01796875,0,0,0.311213991769547,-0.0005451135,-0.144664858,0,0,0,0
0.78,0.00673389249234647,-0.0621537061967273,0.55,0.00253955268038912,0.1262158855,0.022798833819242,0,0,0.627528708276313,-0.0005451135,-0.144664858,0,0,0,0
0.79,0.00714438758755161,-0.063509281227771,0.55,0.00375022579190218,0.1262158855,0.0280061042274052,0,0,1.08544374269882,-0.0005451135,-0.144664858,0,0,0,0
0.8,0.00757170171212564,-0.0647749079573013,0.55,0.00521348839136669,0.1262158855,0.0335276967930029,0,0,1.6948462158502,-0.0005451135,-0.144664858,0,0,0,0
0.81,0.00801646296772967,-0.0659546949978791,0.55,0.00694220817831261,0.1262158855,0.0393007470845481,0,0,2.45898286428274,-0.0005451135,-0.144664858,0,0,0,0
0.82,0.00847933874382893,-0.0670520207824914,0.55,0.00894659606640686,0.1262158855,0.0452623906705539,0,0,3.37504768491279,-0.0005451135,-0.144664858,0,0,0,0
0.83,0.00896103598341932,-0.0680696762586714,0.55,0.0112343124548878,0.1262158855,0.0513497631195335,0,0,4.43476957964556,-0.0005451135,-0.144664858,0,0,0,0
0.84,0.00946230128617715,-0.0690100529924702,0.55,0.0138105735,0.1262158855,0.0575,0,0,5.625,-0.0005451135,-0.144664858,0,0,0,0
0.85,0.0099839213186157,-0.0698752868203009,0.55,0.0166782573864283,0.1262158855,0.0636502368804664,0,0,6.92830059173365,-0.0005451135,-0.144664858,0,0,0,0
0.86,0.0105267236167854,-0.0706673409547747,0.55,0.0198380105987327,0.1262158855,0.0697376093294461,0,0,8.32353083946749,-0.0005451135,-0.144664858,0,0,0,0
0.87,0.011091577709378,-0.0713880427545537,0.55,0.0232883541927828,0.1262158855,0.0756992529154519,0,0,9.78643571131076,-0.0005451135,-0.144664858,0,0,0,0
0.88,0.0116793964598228,-0.0720390940187799,0.55,0.0270257900671922,0.1262158855,0.0814723032069971,0,0,11.2902333034859,-0.0005451135,-0.144664858,0,0,0,0
0.89,0.0122911375498939,-0.0726220701015953,0.55,0.0310449072347534,0.1262158855,0.0869938957725947,0,0,12.8062024849532,-0.0005451135,-0.144664858,0,0,0,0
0.9,0.0129278050615861,-0.0731384165996596,0.55,0.0353384880938716,0.1262158855,0.092201166180758,0,0,14.3042705420361,-0.0005451135,-0.144664858,0,0,0,0
0.91,0.0135904511406262,-0.0735894472880929,0.55,0.0398976147,0.1262158855,0.09703125,0,0,15.7536008230453,-0.0005451135,-0.144664858,0,0,0,0
0.92,0.0142801777403714,-0.0739763440582667,0.55,0.0447117750370738,0.1262158855,0.101421282798834,0,0,17.1231803829043,-0.0005451135,-0.144664858,0,0,0,0
0.93,0.0149981384514614,-0.0743001583747721,0.55,0.0497689692889451,0.1262158855,0.105308400145773,0,0,18.3824076277741,-0.0005451135,-0.144664858,0,0,0,0
0.94,0.0157455404241201,-0.0745618135086972,0.55,0.0550558161108169,0.1262158855,0.108629737609329,0,0,19.5016799596778,-0.0005451135,-0.144664858,0,0,0,0
0.95,0.0165236463893757,-0.0747621069602888,0.55,0.0605576589006783,0.1262158855,0.111322430758017,0,0,20.4529814211255,-0.0005451135,-0.144664858,0,0,0,0
0.96,0.0173337767843743,-0.0749017127302094,0.55,0.0662586720707384,0.1262158855,0.11332361516035,0,0,21.2104703397394,-0.0005451135,-0.144664858,0,0,0,0
0.97,0.0181773119861314,-0.074981183294817,0.55,0.0721419673188612,0.1262158855,0.11457042638484,0,0,21.7510669728785,-0.0005451135,-0.144664858,0,0,0,0
0.98,0.0190556946576699,-0.0750009512559309,0.55,0.0781896999,0.1262158855,0.115,0,0,22.0550411522634,-0.0005451135,-0.144664858,0,0,0,0
0.99,0.0199704322104354,-0.074961330685299,0.55,0.0843831748976319,0.1262158855,0.115,0,0,22.1065999286012,-0.0005451135,-0.144664858,0,0,0,0
1,0.0209230993870354,-0.0748625181951779,0.55,0.0907029534951925,0.1262158855,0.115,0,0,21.8944752162104,-0.0005451135,-0.144664858,0,0,0,0
1.01,0.0219153409685981,-0.0747045937607353,0.55,0.0971289592475099,0.1262158855,0.115,0,0,21.4125114376457,-0.0005451135,-0.144664858,0,0,0,0
1.02,0.022948874611322,-0.0744875213102693,0.55,0.10364058435224,0.1262158855,0.115,0,0,20.6602531683227,-0.0005451135,-0.144664858,0,0,0,0
1.03,0.0240254938170733,-0.0742111490911815,0.55,0.110216795921301,0.1262158855,0.115,0,0,19.6435327811433,-0.0005451135,-0.144664858,0,0,0,0
1.04,0.0251470710431652,-0.0738752098146399,0.55,0.116836242252306,0.1262158855,0.115,0,0,18.3750580911196,-0.0005451135,-0.144664858,0,0,0,0
1.05,0.0263155609567419,-0.0734793205793776,0.55,0.1234773591,0.1262158855,0.115,0,0,16.875,-0.0005451135,-0.144664858,0,0,0,0
1.06,0.0275330038394888,-0.0730229825741106,0.55,0.130118475947694,0.1262158855,0.115,0,0,15.1715801408927,-0.0005451135,-0.144664858,0,0,0,0
1.07,0.0288015291486942,-0.0725055805577736,0.55,0.136737922278699,0.1262158855,0.115,0,0,13.3016585228915,-0.0005451135,-0.144664858,0,0,0,0
1.08,0.0301233592409706,-0.0719263821166965,0.55,0.14331413384776,0.1262158855,0.115,0,0,11.3113211757007,-0.0005451135,-0.144664858,0,0,0,0
1.09,0.0315008132651483,-0.0712845366977818,0.55,0.14982575895249,0.1262158855,0.115,0,0,9.25646779425868,-0.0005451135,-0.144664858,0,0,0,0
1.1,0.0329363112308889,-0.0705790744167045,0.55,0.156251764704808,0.1262158855,0.115,0,0,7.20339938336487,-0.0005451135,-0.144664858,0,0,0,0
1.11,0.0344323782593468,-0.0698089046402277,0.55,0.162571543302368,0.1262158855,0.115,0,0,5.22940590230264,-0.0005451135,-0.144664858,0,0,0,0
1.12,0.0359924016845111,-0.0689733934590464,0.55,0.1687650183,0.1262158855,0.115,0,0,3.423353909465,-0.0005451135,-0.144664858,0,0,0,0
1.13,0.0376228736152581,-0.0680740837345823,0.55,0.174812750881139,0.1262158855,0.114993527738628,0,0,1.88627420697982,-0.0005451135,-0.144664858,0,0,0,0
1.14,0.0393308043286192,-0.0671126990847377,0.55,0.180696046129262,0.1262158855,0.11495102487059,0,0,0.731949485333665,-0.0005451135,-0.144664858,0,0,0,0
1.15,0.0411219474739382,-0.0660897721066786,0.55,0.186397059299322,0.1262158855,0.114843886545599,0,0,0.0875019679971976,-0.0005451135,-0.144664858,0,0,0,0
1.16,0.0430006668325869,-0.0650045352421164,0.55,0.191898902089183,0.1262158855,0.114651038257869,0,0,0,-0.0005451135,-0.144664858,0,0,0,0
1.17,0.0449704052343928,-0.0638552745040321,0.55,0.197185748911055,0.1262158855,0.114358308317405,0,0,0,-0.0005451135,-0.144664858,0,0,0,0
1.18,0.0470342062538138,-0.0626397232851154,0.55,0.202242943162926,0.1262158855,0.113957800321295,0,0,0,-0.0005451135,-0.144664858,0,0,0,0
1.19,0.0491950851239004,-0.0613553395108185,0.55,0.2070571035,0.1262158855,0.113447265625,0,0,0,-0.0005451135,-0.144664858,0,0,0,0
1.2,0.0514562292138371,-0.0599994508938,0.55,0.211616230106128,0.1262158855,0.112829475813649,0,0,0,-0.0005451135,-0.144664858,0,0,0,0
1.21,0.0538210772451329,-0.0585693060828312,0.55,0.215909810965247,0.1262158855,0.112111595173328,0,0,0,-0.0005451135,-0.144664858,0,0,0,0
1.22,0.0562933335881385,-0.0570620752706418,0.55,0.219928928132808,0.1262158855,0.111304553162373,0,0,0,-0.0005451135,-0.144664858,0,0,0,0
1.23,0.058876957673924,-0.0554748318172788,0.55,0.223666364007217,0.1262158855,0.11042241688266,0,0,0,-0.0005451135,-0.144664858,0,0,0,0
1.24,0.0615761493523175,-0.053804532518399,0.55,0.227116707601267,0.1262158855,0.109481763550901,0,0,0,-0.0005451135,-0.144664858,0,0,0,0
1.25,0.0643953369364994,-0.0520480042516936,0.55,0.230276460813572,0.1262158855,0.108501052969931,0,0,0,-0.0005451135,-0.144664858,0,0,0,0
1.26,0.0673391671499971,-0.0502019392635693,0.55,0.2331441447,0.1262158855,0.1075,0,0,0,-0.0005451135,-0.144664858,0,0,0,0
1.27,0.0704124945473714,-0.0482628982579873,0.55,0.235720405745112,0.1262158855,0.106498947030069,0,0,0,-0.0005451135,-0.144664858,0,0,0,0
1.28,0.0736203717582578,-0.0462273169431222,0.55,0.238008122133593,0.1262158855,0.105518236449099,0,0,0,-0.0005451135,-0.144664858,0,0,0,0
1.29,0.0769680513958789,-0.0440915052635456,0.55,0.240012510021687,0.1262158855,0.10457758311734,0,0,0,-0.0005451135,-0.144664858,0,0,0,0
1.3,0.0804610255253624,-0.0418516180518083,0.55,0.241741229808634,0.1262158855,0.103695446837627,0,0,0,-0.0005451135,-0.144664858,0,0,0,0
1.31,0.0841051456324024,-0.0395035635242348,0.55,0.243204492408098,0.1262158855,0.102888404826672,0,0,0,-0.0005451135,-0.144664858,0,0,0,0
1.32,0.0879068733594009,-0.0370428108554573,0.55,0.244415165519611,0.1262158855,0.102170524186351,0,0,0,-0.0005451135,-0.144664858,0,0,0,0
1.33,0.0918736847241385,-0.0344640794469357,0.55,0.2453888799,0.1262158855,0.101552734375,0,0,0,-0.0005451135,-0.144664858,0,0,0,0
1.34,0.096014547282988,-0.0317609719879055,0.55,0.246144135634825,0.1262158855,0.101042199678705,0,0,0,-0.0005451135,-0.144664858,0,0,0,0
1.35,0.100340163063872,-0.0289257877740168,0.55,0.246702408409811,0.1262158855,0.100641691682595,0,0,0,-0.0005451135,-0.144664858,0,0,0,0
1.36,0.104862298137954,-0.0259500389289069,0.55,0.247088255782287,0.1262158855,0.100348961742131,0,0,0,-0.0005451135,-0.144664858,0,0,0,0
1.37,0.109591077512396,-0.0228265324063246,0.55,0.247329423452615,0.1262158855,0.100156113454401,0,0,0,-0.0005451135,-0.144664858,0,0,0,0
1.38,0.114528900306893,-0.0195540527856032,0.55,0.247456951535628,0.1262158855,0.10004897512941,0,0,0,-0.0005451135,-0.144664858,0,0,0,0
1.39,0.119660265114742,-0.0161451922799713,0.55,0.247505280832064,0.1262158855,0.100006472261372,0,0,0,-0.0005451135,-0.144664858,0,0,0,0
1.4,0.124939348727306,-0.0126359096231534,0.55,0.2475123591,0.1262158855,0.1,0,0,0,-0.0005451135,-0.144664858,0,0,0,0
1.41,0.130306022068135,-0.00907320654713437,0.551428571428571,0.2475123591,0.1262158855,0.1,0,0,0,-0.000530956964128042,-0.144664858,0.0008591472303207,0,0,0.00974842089108271
1.42,0.135745909686577,-0.00546891273070303,0.552857142857143,0.2475123591,0.1262158855,0.1,0,0,0,-0.000434298371256024,-0.144664858,0.00335276967930029,0,0,0.074521699507239
1.43,0.14118314037528,-0.00188221535944203,0.554285714285714,0.2475123591,0.1262158855,0.1,0,0,0,-0.000179242205229964,-0.144664858,0.00735513848396501,0,0,0.240079940074228
1.44,0.146524163893751,0.00161405691618271,0.555714285714286,0.2475123591,0.1262158855,0.1,0,0,0,0.000303093135425716,-0.144664858,0.0127405247813411,0,0,0.542613278272289
1.45,0.151703389124554,0.00496855153538899,0.557142857142857,0.2475123591,0.1262158855,0.1,0,0,0,0.00107478788037722,-0.144664858,0.0193831997084548,0,0,1.00933262003525
1.46,0.156689414117835,0.00815618487237152,0.558571428571429,0.2475123591,0.1262158855,0.1,0,0,0,0.00219133343035045,-0.144664858,0.0271574344023324,0,0,1.65906038034963
1.47,0.161475848712879,0.0111710789508543,0.56,0.2475123591,0.1262158855,0.1,0,0,0,0.0037018449,-0.144664858,0.0359375,0,0,2.50282122205374
1.48,0.166069909711848,0.0140177840446219,0.561428571428571,0.2475123591,0.1262158855,0.1,0,0,0,0.00564927366077825,-0.144664858,0.045597667638484,0,0,3.54443279463681
1.49,0.170483990508079,0.0167047900369398,0.562857142857143,0.2475123591,0.1262158855,0.1,0,0,0,0.00807061988380437,-0.144664858,0.0560122084548105,0,0,4.78109647303808
1.5,0.174730999609933,0.0192409378608746,0.564285714285714,0.2475123591,0.1262158855,0.1,0,0,0,0.0109971450827334,-0.144664858,0.0670553935860058,0,0,6.2039880964459
1.51,0.178822506696047,0.0216339912466124,0.565714285714286,0.2475123591,0.1262158855,0.1,0,0,0,0.0144545846566252,-0.144664858,0.0786014941690962,0,0,7.79884870709683
1.52,0.182768452707164,0.0238904119015561,0.567142857142857,0.2475123591,0.1262158855,0.1,0,0,0,0.0184633604328137,-0.144664858,0.0905247813411078,0,0,9.5465752890748
1.53,0.18657749081118,0.0260156200494743,0.568571428571429,0.2475123591,0.1262158855,0.1,0,0,0,0.0230387932097757,-0.144664858,0.102699526239067,0,0,11.4238115071101
1.54,0.190257435204697,0.0280143378481159,0.57,0.2475123591,0.1262158855,0.1,0,0,0,0.0281913153,-0.144664858,0.115,0,0,13.4035384453787
1.55,0.193815604780894,0.0298908518012997,0.571428571428572,0.2475123591,0.1262158855,0.1,0,0,0,0.0339266830728566,-0.144664858,0.127300473760933,0,0,15.4556653463011
1.56,0.19725902352554,0.0316491648149214,0.572857142857143,0.2475123591,0.1262158855,0.1,0,0,0,0.0402461894974653,-0.144664858,0.139475218658892,0,0,17.5476203493415
1.57,0.200594511324246,0.0332930638126857,0.574285714285714,0.2475123591,0.1262158855,0.1,0,0,0,0.0471468766855655,-0.144664858,0.151398505830904,0,0,19.6449412298072
1.58,0.203828712256314,0.0348261391325589,0.575714285714286,0.2475123591,0.1262158855,0.1,0,0,0,0.0546217484343845,-0.144664858,0.162944606413994,0,0,21.7118661376471
1.59,0.206968096631798,0.0362517835996534,0.577142857142857,0.2475123591,0.1262158855,0.1,0,0,0,0.0626599827695067,-0.144664858,0.173987791545189,0,0,23.7119243362516
1.6,0.210018957522758,0.0375731872394087,0.578571428571429,0.2475123591,0.1262158855,0.1,0,0,0,0.0712471444877432,-0.144664858,0.184402332361516,0,0,25.608526941251
1.61,0.212987410506463,0.0387933343351059,0.58,0.2475123591,0.1262158855,0.1,0,0,0,0.0803653977,-0.144664858,0.1940625,0,0,27.3655576593149
1.62,0.215879398413565,0.0399150042049284,0.581428571428572,0.2475123591,0.1262158855,0.1,0,0,0,0.0899937183741477,-0.144664858,0.202842565597668,0,0,28.9479635269513
1.63,0.21870069994524,0.0409407748196096,0.582857142857143,0.2475123591,0.1262158855,0.1,0,0,0,0.10010810687789,-0.144664858,0.210616800291545,0,0,30.3223456493059
1.64,0.221456940407091,0.0418730279073175,0.584285714285714,0.2475123591,0.1262158855,0.1,0,0,0,0.110681800521634,-0.144664858,0.217259475218659,0,0,31.4575499389607
1.65,0.224153603177771,0.0427139544769616,0.585714285714286,0.2475123591,0.1262158855,0.1,0,0,0,0.121685486101357,-0.144664858,0.222644861516035,0,0,32.3252578547335
1.66,0.226796041114111,0.0434655601401352,0.587142857142857,0.2475123591,0.1262158855,0.1,0,0,0,0.133087512441477,-0.144664858,0.2266472303207,0,0,32.9005771404772
1.67,0.229389487560198,0.0441296699698982,0.588571428571429,0.2475123591,0.1262158855,0.1,0,0,0,0.144854102937722,-0.144664858,0.229140852769679,0,0,33.1626325638782
1.68,0.231939066901003,0.0447079328445425,0.59,0.2475123591,0.1262158855,0.1,0,0,0,0.1569495681,-0.144664858,0.23,0,0,33.0951566552561
1.69,0.234449804719682,0.0452018253153698,0.591428571428571,0.2475123591,0.1262158855,0.1,0,0,0,0.169336518095264,-0.144664858,0.23,0,0,32.6870804463628
1.7,0.236926637644829,0.0456126550580797,0.592857142857143,0.2475123591,0.1262158855,0.1,0,0,0,0.181976075290385,-0.144664858,0.23,0,0,31.933124209181
1.71,0.239374422961042,0.0459415639571264,0.594285714285714,0.2475123591,0.1262158855,0.1,0,0,0,0.19482808679502,-0.144664858,0.23,0,0,30.8343881947245
